State_x,District,NDVI,Rainfall,Temperature,Year,,Area,Production,Yield,Crop
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,other oilseeds_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Potato_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Ragi_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,93000,363000,3.9,Rice_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,100,30,0.3,Sesamum_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Small millets_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Sugarcane_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Sunflower_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Sweet potato_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Tapioca_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Tobacco_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Urad_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Arecanut_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Cashewnut_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Castor seed_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Coriander_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Horse-gram_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Linseed_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Oilseeds total_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Onion_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Soyabean_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Turmeric_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Safflower_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Gram_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Rapeseed &Mustard_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Sannhamp_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Mesta_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Wheat_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Niger seed_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Black pepper_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,7700,7320,0.95,Guar seed_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Peas & beans (Pulses)_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Jute_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Barley_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Moth_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Other Cereals_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Masoor_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Banana_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Mango_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Brinjal_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Garlic_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Other Rabi pulses_Kharif
Punjab,Mansa,5086.698511,362.5774578,30.04760922,2015,,0,0,0,Total foodgrain_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Arhar/Tur_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Bajra_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,46000,34000,0.74,Cotton(lint)_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Cowpea(Lobia)_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Dry chillies_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Ginger_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Groundnut_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Jowar_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Maize_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,200,130,0.65,Moong(Green Gram)_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Other Kharif pulses_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,other oilseeds_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Potato_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Ragi_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,158000,667000,4.22,Rice_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,100,50,0.5,Sesamum_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Small millets_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Sugarcane_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Sunflower_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Sweet potato_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Tapioca_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Tobacco_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Urad_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Arecanut_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Cashewnut_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Castor seed_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Coriander_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Horse-gram_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Linseed_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Oilseeds total_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Onion_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Soyabean_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Turmeric_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Safflower_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Gram_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Rapeseed &Mustard_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Sannhamp_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Mesta_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Wheat_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Niger seed_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Black pepper_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,4000,800,0.2,Guar seed_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Peas & beans (Pulses)_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Jute_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Barley_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Moth_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Other Cereals_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Masoor_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Banana_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Mango_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Brinjal_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Garlic_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Other Rabi pulses_Kharif
Punjab,Muktsar,5137.212356,337.1737306,30.71920065,2015,,0,0,0,Total foodgrain_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,14610,6772,0.46,Arhar/Tur_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,693,235,0.34,Bajra_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Cotton(lint)_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Cowpea(Lobia)_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,75,57,0.76,Dry chillies_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Ginger_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,248,89,0.36,Groundnut_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,14150,897,0.06,Jowar_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,7,13,1.86,Maize_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,5651,1548,0.27,Moong(Green Gram)_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Other Kharif pulses_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,other oilseeds_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Potato_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Ragi_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,72,83,1.15,Rice_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,60478,16087,0.27,Sesamum_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,3,2,0.67,Small millets_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,5695,208921,36.68,Sugarcane_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Sunflower_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Sweet potato_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Tapioca_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Tobacco_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,18384,5993,0.33,Urad_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Arecanut_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Cashewnut_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Castor seed_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Coriander_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Horse-gram_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Linseed_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Oilseeds total_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Onion_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,18,3,0.17,Soyabean_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Turmeric_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Safflower_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Gram_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Rapeseed &Mustard_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,373,106,0.28,Sannhamp_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Mesta_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Wheat_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Niger seed_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Black pepper_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Guar seed_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Peas & beans (Pulses)_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Jute_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Barley_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Moth_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Other Cereals_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Masoor_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Banana_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Mango_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Brinjal_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Garlic_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Other Rabi pulses_Kharif
Uttar Pradesh,Hamirpur,3769.972372,553.0619252,30.74568734,2015,,0,0,0,Total foodgrain_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,2024,908,0.45,Arhar/Tur_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Bajra_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Cotton(lint)_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Cowpea(Lobia)_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Dry chillies_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Ginger_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,11254,3871,0.34,Groundnut_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,1158,168,0.15,Jowar_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,11,20,1.82,Maize_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,10731,1288,0.12,Moong(Green Gram)_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Other Kharif pulses_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,other oilseeds_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Potato_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Ragi_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,18,21,1.17,Rice_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,66291,7093,0.11,Sesamum_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,4,2,0.5,Small millets_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,2998,109982,36.69,Sugarcane_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Sunflower_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Sweet potato_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Tapioca_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Tobacco_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,55948,12644,0.23,Urad_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Arecanut_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Cashewnut_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Castor seed_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Coriander_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Horse-gram_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Linseed_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Oilseeds total_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Onion_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Soyabean_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Turmeric_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Safflower_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Gram_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Rapeseed &Mustard_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,77,22,0.29,Sannhamp_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Mesta_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Wheat_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Niger seed_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Black pepper_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Guar seed_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Peas & beans (Pulses)_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Jute_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Barley_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Moth_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Other Cereals_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Masoor_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Banana_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Mango_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Brinjal_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Garlic_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Other Rabi pulses_Kharif
Uttar Pradesh,Mahoba,3983.175065,590.4031178,30.14896342,2015,,0,0,0,Total foodgrain_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Arhar/Tur_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Bajra_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,6000,10000,1.67,Cotton(lint)_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Cowpea(Lobia)_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Dry chillies_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Ginger_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Groundnut_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Jowar_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Maize_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,200,140,0.7,Moong(Green Gram)_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Other Kharif pulses_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,other oilseeds_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Potato_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Ragi_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,110000,439000,3.99,Rice_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Sesamum_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Small millets_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Sugarcane_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Sunflower_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Sweet potato_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Tapioca_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Tobacco_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Urad_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Arecanut_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Cashewnut_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Castor seed_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Coriander_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Horse-gram_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Linseed_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Oilseeds total_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Onion_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Soyabean_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Turmeric_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Safflower_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Gram_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Rapeseed &Mustard_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Sannhamp_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Mesta_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Wheat_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Niger seed_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Black pepper_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,2100,3570,1.7,Guar seed_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Peas & beans (Pulses)_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Jute_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Barley_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Moth_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Other Cereals_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Masoor_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Banana_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Mango_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Brinjal_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Garlic_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Other Rabi pulses_Kharif
Punjab,Faridkot,5477.359161,382.0766636,30.1378995,2015,,0,0,0,Total foodgrain_Kharif
Punjab,Moga,5743.371036,484.7910896,29.3168227,2015,,300,300,1,Arhar/Tur_Kharif
Punjab,Moga,5743.371036,484.7910896,29.3168227,2015,,0,0,0,Bajra_Kharif
Punjab,Moga,5743.371036,484.7910896,29.3168227,2015,,1000,2000,2,Cotton(lint)_Kharif
Punjab,Moga,5743.371036,484.7910896,29.3168227,2015,,0,0,0,Cowpea(Lobia)_Kharif
Punjab,Moga,5743.371036,484.7910896,29.3168227,2015,,0,0,0,Dry chillies_Kharif
